date,Day,Month,Year,store,sales,promo,holiday
3/26/2022,Saturday,Mar,2022,10,171.04,Not Active,Working Day
3/27/2022,Sunday,Mar,2022,10,207.56,Active,Working Day
3/28/2022,Monday,Mar,2022,10,229.14,Active,Working Day
3/29/2022,Tuesday,Mar,2022,10,237.8,Active,Working Day
3/30/2022,Wednesday,Mar,2022,10,237.5,Active,Working Day
3/31/2022,Thursday,Mar,2022,10,193.07,Not Active,Working Day
4/1/2022,Friday,Apr,2022,10,186.42,Not Active,Working Day
4/2/2022,Saturday,Apr,2022,10,174.32,Not Active,Working Day
4/3/2022,Sunday,Apr,2022,10,173.77,Not Active,Working Day
4/4/2022,Monday,Apr,2022,10,197.82,Not Active,Working Day
4/5/2022,Tuesday,Apr,2022,10,246.26,Not Active,Holiday
4/6/2022,Wednesday,Apr,2022,10,211.61,Not Active,Working Day
4/7/2022,Thursday,Apr,2022,10,271.43,Active,Holiday
4/8/2022,Friday,Apr,2022,10,182.45,Not Active,Working Day
4/9/2022,Saturday,Apr,2022,10,174.62,Not Active,Working Day
4/10/2022,Sunday,Apr,2022,10,183.11,Not Active,Working Day
4/11/2022,Monday,Apr,2022,10,227.32,Not Active,Holiday
4/12/2022,Tuesday,Apr,2022,10,211.17,Not Active,Working Day
4/13/2022,Wednesday,Apr,2022,10,243.5,Active,Working Day
4/14/2022,Thursday,Apr,2022,10,202.63,Not Active,Working Day
4/15/2022,Friday,Apr,2022,10,218.92,Active,Working Day
4/16/2022,Saturday,Apr,2022,10,174.03,Not Active,Working Day
4/17/2022,Sunday,Apr,2022,10,220.1,Not Active,Holiday
4/18/2022,Monday,Apr,2022,10,196.97,Not Active,Working Day
4/19/2022,Tuesday,Apr,2022,10,206.55,Not Active,Working Day
4/20/2022,Wednesday,Apr,2022,10,214.48,Not Active,Working Day
4/21/2022,Thursday,Apr,2022,10,200.96,Not Active,Working Day
4/22/2022,Friday,Apr,2022,10,184.25,Not Active,Working Day
4/23/2022,Saturday,Apr,2022,10,172.53,Not Active,Working Day
4/24/2022,Sunday,Apr,2022,10,210.41,Active,Working Day
4/25/2022,Monday,Apr,2022,10,194.14,Not Active,Working Day
4/26/2022,Tuesday,Apr,2022,10,251.4,Not Active,Holiday
4/27/2022,Wednesday,Apr,2022,10,213.25,Not Active,Working Day
4/28/2022,Thursday,Apr,2022,10,194.54,Not Active,Working Day
4/29/2022,Friday,Apr,2022,10,225.42,Not Active,Holiday
4/30/2022,Saturday,Apr,2022,10,174.81,Not Active,Working Day
5/1/2022,Sunday,May,2022,10,179.61,Not Active,Working Day
5/2/2022,Monday,May,2022,10,191.12,Not Active,Working Day
5/3/2022,Tuesday,May,2022,10,203.8,Not Active,Working Day
5/4/2022,Wednesday,May,2022,10,216.81,Not Active,Working Day
5/5/2022,Thursday,May,2022,10,201.55,Not Active,Working Day
5/6/2022,Friday,May,2022,10,186.47,Not Active,Working Day
5/7/2022,Saturday,May,2022,10,173.43,Not Active,Working Day
5/8/2022,Sunday,May,2022,10,218.72,Not Active,Holiday
5/9/2022,Monday,May,2022,10,192.19,Not Active,Working Day
5/10/2022,Tuesday,May,2022,10,205.28,Not Active,Working Day
5/11/2022,Wednesday,May,2022,10,216.4,Not Active,Working Day
5/12/2022,Thursday,May,2022,10,230.25,Active,Working Day
5/13/2022,Friday,May,2022,10,186.78,Not Active,Working Day
5/14/2022,Saturday,May,2022,10,207.24,Active,Working Day
5/15/2022,Sunday,May,2022,10,176.17,Not Active,Working Day
5/16/2022,Monday,May,2022,10,188.77,Not Active,Working Day
5/17/2022,Tuesday,May,2022,10,222.6,Not Active,Working Day
5/18/2022,Wednesday,May,2022,10,211.75,Not Active,Working Day
5/19/2022,Thursday,May,2022,10,236.73,Active,Working Day
5/20/2022,Friday,May,2022,10,226.01,Active,Working Day
5/21/2022,Saturday,May,2022,10,179.49,Not Active,Working Day
5/22/2022,Sunday,May,2022,10,177.95,Not Active,Working Day
5/23/2022,Monday,May,2022,10,194.8,Not Active,Working Day
5/24/2022,Tuesday,May,2022,10,236.66,Active,Working Day
5/25/2022,Wednesday,May,2022,10,219.14,Not Active,Working Day
5/26/2022,Thursday,May,2022,10,206.8,Not Active,Working Day
5/27/2022,Friday,May,2022,10,224.09,Not Active,Holiday
5/28/2022,Saturday,May,2022,10,240.68,Active,Holiday
5/29/2022,Sunday,May,2022,10,203.19,Active,Working Day
5/30/2022,Monday,May,2022,10,230.42,Active,Working Day
5/31/2022,Tuesday,May,2022,10,211.78,Not Active,Working Day
6/1/2022,Wednesday,Jun,2022,10,216.16,Not Active,Working Day
6/2/2022,Thursday,Jun,2022,10,200.2,Not Active,Working Day
6/3/2022,Friday,Jun,2022,10,179.69,Not Active,Working Day
6/4/2022,Saturday,Jun,2022,10,221.05,Not Active,Holiday
6/5/2022,Sunday,Jun,2022,10,180.36,Not Active,Working Day
6/6/2022,Monday,Jun,2022,10,200.37,Not Active,Working Day
6/7/2022,Tuesday,Jun,2022,10,209.59,Not Active,Working Day
6/8/2022,Wednesday,Jun,2022,10,244.25,Active,Working Day
6/9/2022,Thursday,Jun,2022,10,208.23,Not Active,Working Day
6/10/2022,Friday,Jun,2022,10,191.02,Not Active,Working Day
6/11/2022,Saturday,Jun,2022,10,180.58,Not Active,Working Day
6/12/2022,Sunday,Jun,2022,10,179.02,Not Active,Working Day
6/13/2022,Monday,Jun,2022,10,229.26,Active,Working Day
6/14/2022,Tuesday,Jun,2022,10,217.42,Not Active,Working Day
6/15/2022,Wednesday,Jun,2022,10,215.26,Not Active,Working Day
6/16/2022,Thursday,Jun,2022,10,202.45,Not Active,Working Day
6/17/2022,Friday,Jun,2022,10,194.42,Not Active,Working Day
6/18/2022,Saturday,Jun,2022,10,173.67,Not Active,Working Day
6/19/2022,Sunday,Jun,2022,10,184,Not Active,Working Day
6/20/2022,Monday,Jun,2022,10,196.24,Not Active,Working Day
6/21/2022,Tuesday,Jun,2022,10,243.02,Not Active,Holiday
6/22/2022,Wednesday,Jun,2022,10,251.78,Active,Working Day
6/23/2022,Thursday,Jun,2022,10,221.58,Active,Working Day
6/24/2022,Friday,Jun,2022,10,208.14,Active,Working Day
6/25/2022,Saturday,Jun,2022,10,249.92,Active,Holiday
6/26/2022,Sunday,Jun,2022,10,183.84,Not Active,Working Day
6/27/2022,Monday,Jun,2022,10,193.7,Not Active,Working Day
6/28/2022,Tuesday,Jun,2022,10,213.31,Not Active,Working Day
6/29/2022,Wednesday,Jun,2022,10,203.83,Not Active,Working Day
6/30/2022,Thursday,Jun,2022,10,209.25,Not Active,Working Day
7/1/2022,Friday,Jul,2022,10,189.66,Not Active,Working Day
7/2/2022,Saturday,Jul,2022,10,177.41,Not Active,Working Day
7/3/2022,Sunday,Jul,2022,10,221.65,Not Active,Holiday
7/4/2022,Monday,Jul,2022,10,199.7,Not Active,Working Day
7/5/2022,Tuesday,Jul,2022,10,212.78,Not Active,Working Day
7/6/2022,Wednesday,Jul,2022,10,207.46,Not Active,Working Day
7/7/2022,Thursday,Jul,2022,10,217.05,Not Active,Working Day
7/8/2022,Friday,Jul,2022,10,224.76,Active,Working Day
7/9/2022,Saturday,Jul,2022,10,171.56,Not Active,Working Day
7/10/2022,Sunday,Jul,2022,10,180.17,Not Active,Working Day
7/11/2022,Monday,Jul,2022,10,196.41,Not Active,Working Day
7/12/2022,Tuesday,Jul,2022,10,218.67,Not Active,Working Day
7/13/2022,Wednesday,Jul,2022,10,206.39,Not Active,Working Day
7/14/2022,Thursday,Jul,2022,10,243.92,Not Active,Holiday
7/15/2022,Friday,Jul,2022,10,250.31,Active,Holiday
7/16/2022,Saturday,Jul,2022,10,216.91,Not Active,Holiday
7/17/2022,Sunday,Jul,2022,10,179.89,Not Active,Working Day
7/18/2022,Monday,Jul,2022,10,198.34,Not Active,Working Day
7/19/2022,Tuesday,Jul,2022,10,250.6,Not Active,Holiday
7/20/2022,Wednesday,Jul,2022,10,213.78,Not Active,Working Day
7/21/2022,Thursday,Jul,2022,10,209.86,Not Active,Working Day
7/22/2022,Friday,Jul,2022,10,221.73,Active,Working Day
7/23/2022,Saturday,Jul,2022,10,181.45,Not Active,Working Day
7/24/2022,Sunday,Jul,2022,10,181.72,Not Active,Working Day
7/25/2022,Monday,Jul,2022,10,195.43,Not Active,Working Day
7/26/2022,Tuesday,Jul,2022,10,243.38,Active,Working Day
7/27/2022,Wednesday,Jul,2022,10,220.39,Not Active,Working Day
7/28/2022,Thursday,Jul,2022,10,196.23,Not Active,Working Day
7/29/2022,Friday,Jul,2022,10,221.78,Active,Working Day
7/30/2022,Saturday,Jul,2022,10,180.58,Not Active,Working Day
7/31/2022,Sunday,Jul,2022,10,183.26,Not Active,Working Day
8/1/2022,Monday,Aug,2022,10,227.89,Active,Working Day
8/2/2022,Tuesday,Aug,2022,10,201.49,Not Active,Working Day
8/3/2022,Wednesday,Aug,2022,10,216.04,Not Active,Working Day
8/4/2022,Thursday,Aug,2022,10,216.41,Not Active,Working Day
8/5/2022,Friday,Aug,2022,10,190.22,Not Active,Working Day
8/6/2022,Saturday,Aug,2022,10,177.85,Not Active,Working Day
8/7/2022,Sunday,Aug,2022,10,183.38,Not Active,Working Day
8/8/2022,Monday,Aug,2022,10,200.76,Not Active,Working Day
8/9/2022,Tuesday,Aug,2022,10,217.97,Not Active,Working Day
8/10/2022,Wednesday,Aug,2022,10,217.44,Not Active,Working Day
8/11/2022,Thursday,Aug,2022,10,239.94,Active,Working Day
8/12/2022,Friday,Aug,2022,10,198.89,Not Active,Working Day
8/13/2022,Saturday,Aug,2022,10,254.77,Active,Holiday
8/14/2022,Sunday,Aug,2022,10,235.35,Not Active,Holiday
8/15/2022,Monday,Aug,2022,10,196.05,Not Active,Working Day
8/16/2022,Tuesday,Aug,2022,10,253.4,Active,Working Day
8/17/2022,Wednesday,Aug,2022,10,214.98,Not Active,Working Day
8/18/2022,Thursday,Aug,2022,10,249.93,Not Active,Holiday
8/19/2022,Friday,Aug,2022,10,194.52,Not Active,Working Day
8/20/2022,Saturday,Aug,2022,10,177.53,Not Active,Working Day
8/21/2022,Sunday,Aug,2022,10,184.44,Not Active,Working Day
8/22/2022,Monday,Aug,2022,10,234.24,Active,Working Day
8/23/2022,Tuesday,Aug,2022,10,211.82,Not Active,Working Day
8/24/2022,Wednesday,Aug,2022,10,257.63,Active,Working Day
8/25/2022,Thursday,Aug,2022,10,201.59,Not Active,Working Day
8/26/2022,Friday,Aug,2022,10,230.91,Active,Working Day
8/27/2022,Saturday,Aug,2022,10,185.44,Not Active,Working Day
8/28/2022,Sunday,Aug,2022,10,213.9,Active,Working Day
8/29/2022,Monday,Aug,2022,10,198.02,Not Active,Working Day
8/30/2022,Tuesday,Aug,2022,10,243.19,Active,Working Day
8/31/2022,Wednesday,Aug,2022,10,258.96,Not Active,Holiday
9/1/2022,Thursday,Sep,2022,10,208.62,Not Active,Working Day
9/2/2022,Friday,Sep,2022,10,197.84,Not Active,Working Day
9/3/2022,Saturday,Sep,2022,10,220.63,Active,Working Day
9/4/2022,Sunday,Sep,2022,10,185.7,Not Active,Working Day
9/5/2022,Monday,Sep,2022,10,196.16,Not Active,Working Day
9/6/2022,Tuesday,Sep,2022,10,213.34,Not Active,Working Day
9/7/2022,Wednesday,Sep,2022,10,219.07,Not Active,Working Day
9/8/2022,Thursday,Sep,2022,10,204.06,Not Active,Working Day
9/9/2022,Friday,Sep,2022,10,186.01,Not Active,Working Day
9/10/2022,Saturday,Sep,2022,10,231.62,Not Active,Holiday
9/11/2022,Sunday,Sep,2022,10,186.56,Not Active,Working Day
9/12/2022,Monday,Sep,2022,10,266.57,Active,Holiday
9/13/2022,Tuesday,Sep,2022,10,250.51,Active,Working Day
9/14/2022,Wednesday,Sep,2022,10,214.44,Not Active,Working Day
9/15/2022,Thursday,Sep,2022,10,204.08,Not Active,Working Day
9/16/2022,Friday,Sep,2022,10,188.24,Not Active,Working Day
9/17/2022,Saturday,Sep,2022,10,189.76,Not Active,Working Day
9/18/2022,Sunday,Sep,2022,10,184.14,Not Active,Working Day
9/19/2022,Monday,Sep,2022,10,188.88,Not Active,Working Day
9/20/2022,Tuesday,Sep,2022,10,222.82,Not Active,Working Day
9/21/2022,Wednesday,Sep,2022,10,259.15,Not Active,Holiday
9/22/2022,Thursday,Sep,2022,10,200.67,Not Active,Working Day
9/23/2022,Friday,Sep,2022,10,231.03,Not Active,Holiday
9/24/2022,Saturday,Sep,2022,10,184.44,Not Active,Working Day
9/25/2022,Sunday,Sep,2022,10,217.77,Active,Working Day
9/26/2022,Monday,Sep,2022,10,210.43,Not Active,Working Day
9/27/2022,Tuesday,Sep,2022,10,212.86,Not Active,Working Day
9/28/2022,Wednesday,Sep,2022,10,221.27,Not Active,Working Day
9/29/2022,Thursday,Sep,2022,10,206.77,Not Active,Working Day
9/30/2022,Friday,Sep,2022,10,185.25,Not Active,Working Day
10/1/2022,Saturday,Oct,2022,10,186.62,Not Active,Working Day
10/2/2022,Sunday,Oct,2022,10,188.42,Not Active,Working Day
10/3/2022,Monday,Oct,2022,10,203.2,Not Active,Working Day
10/4/2022,Tuesday,Oct,2022,10,219.61,Not Active,Working Day
10/5/2022,Wednesday,Oct,2022,10,217.96,Not Active,Working Day
10/6/2022,Thursday,Oct,2022,10,205.59,Not Active,Working Day
10/7/2022,Friday,Oct,2022,10,193.5,Not Active,Working Day
10/8/2022,Saturday,Oct,2022,10,188.34,Not Active,Working Day
10/9/2022,Sunday,Oct,2022,10,224.49,Active,Working Day
10/10/2022,Monday,Oct,2022,10,206.11,Not Active,Working Day
10/11/2022,Tuesday,Oct,2022,10,217.97,Not Active,Working Day
10/12/2022,Wednesday,Oct,2022,10,223.08,Not Active,Working Day
10/13/2022,Thursday,Oct,2022,10,211.02,Not Active,Working Day
10/14/2022,Friday,Oct,2022,10,188.53,Not Active,Working Day
10/15/2022,Saturday,Oct,2022,10,183.01,Not Active,Working Day
10/16/2022,Sunday,Oct,2022,10,210.13,Active,Working Day
10/17/2022,Monday,Oct,2022,10,201.87,Not Active,Working Day
10/18/2022,Tuesday,Oct,2022,10,226.35,Not Active,Working Day
10/19/2022,Wednesday,Oct,2022,10,226.2,Not Active,Working Day
10/20/2022,Thursday,Oct,2022,10,206.7,Not Active,Working Day
10/21/2022,Friday,Oct,2022,10,223.65,Active,Working Day
10/22/2022,Saturday,Oct,2022,10,209.07,Active,Working Day
10/23/2022,Sunday,Oct,2022,10,226.84,Not Active,Holiday
10/24/2022,Monday,Oct,2022,10,238.04,Active,Working Day
10/25/2022,Tuesday,Oct,2022,10,221.79,Not Active,Working Day
10/26/2022,Wednesday,Oct,2022,10,234.86,Not Active,Working Day
10/27/2022,Thursday,Oct,2022,10,247.63,Active,Working Day
10/28/2022,Friday,Oct,2022,10,195.38,Not Active,Working Day
10/29/2022,Saturday,Oct,2022,10,186.97,Not Active,Working Day
10/30/2022,Sunday,Oct,2022,10,186.49,Not Active,Working Day
10/31/2022,Monday,Oct,2022,10,227.55,Active,Working Day
11/1/2022,Tuesday,Nov,2022,10,295.4,Active,Holiday
11/2/2022,Wednesday,Nov,2022,10,257.83,Active,Working Day
11/3/2022,Thursday,Nov,2022,10,280.81,Active,Holiday
11/4/2022,Friday,Nov,2022,10,196.08,Not Active,Working Day
11/5/2022,Saturday,Nov,2022,10,190.14,Not Active,Working Day
11/6/2022,Sunday,Nov,2022,10,192.08,Not Active,Working Day
11/7/2022,Monday,Nov,2022,10,196.22,Not Active,Working Day
11/8/2022,Tuesday,Nov,2022,10,220.44,Not Active,Working Day
11/9/2022,Wednesday,Nov,2022,10,222.3,Not Active,Working Day
11/10/2022,Thursday,Nov,2022,10,257.93,Not Active,Holiday
11/11/2022,Friday,Nov,2022,10,230.21,Active,Working Day
11/12/2022,Saturday,Nov,2022,10,190.88,Not Active,Working Day
11/13/2022,Sunday,Nov,2022,10,212.61,Active,Working Day
11/14/2022,Monday,Nov,2022,10,229.97,Active,Working Day
11/15/2022,Tuesday,Nov,2022,10,265.14,Not Active,Holiday
11/16/2022,Wednesday,Nov,2022,10,220.53,Not Active,Working Day
11/17/2022,Thursday,Nov,2022,10,205.11,Not Active,Working Day
11/18/2022,Friday,Nov,2022,10,198.07,Not Active,Working Day
11/19/2022,Saturday,Nov,2022,10,181.9,Not Active,Working Day
11/20/2022,Sunday,Nov,2022,10,197.5,Not Active,Working Day
11/21/2022,Monday,Nov,2022,10,205.72,Not Active,Working Day
11/22/2022,Tuesday,Nov,2022,10,220.72,Not Active,Working Day
11/23/2022,Wednesday,Nov,2022,10,221.99,Not Active,Working Day
11/24/2022,Thursday,Nov,2022,10,221.02,Not Active,Working Day
11/25/2022,Friday,Nov,2022,10,197.55,Not Active,Working Day
11/26/2022,Saturday,Nov,2022,10,212.95,Active,Working Day
11/27/2022,Sunday,Nov,2022,10,184.93,Not Active,Working Day
11/28/2022,Monday,Nov,2022,10,274.22,Active,Holiday
11/29/2022,Tuesday,Nov,2022,10,215.38,Not Active,Working Day
11/30/2022,Wednesday,Nov,2022,10,229.33,Not Active,Working Day
12/1/2022,Thursday,Dec,2022,10,244.37,Not Active,Holiday
12/2/2022,Friday,Dec,2022,10,195.41,Not Active,Working Day
12/3/2022,Saturday,Dec,2022,10,218.39,Active,Working Day
12/4/2022,Sunday,Dec,2022,10,220.96,Active,Working Day
12/5/2022,Monday,Dec,2022,10,201.35,Not Active,Working Day
12/6/2022,Tuesday,Dec,2022,10,223.92,Not Active,Working Day
12/7/2022,Wednesday,Dec,2022,10,220.1,Not Active,Working Day
12/8/2022,Thursday,Dec,2022,10,213.65,Not Active,Working Day
12/9/2022,Friday,Dec,2022,10,199.72,Not Active,Working Day
12/10/2022,Saturday,Dec,2022,10,258,Active,Holiday
12/11/2022,Sunday,Dec,2022,10,186.22,Not Active,Working Day
12/12/2022,Monday,Dec,2022,10,251.27,Not Active,Holiday
12/13/2022,Tuesday,Dec,2022,10,251.41,Active,Working Day
12/14/2022,Wednesday,Dec,2022,10,228.6,Not Active,Working Day
12/15/2022,Thursday,Dec,2022,10,221.76,Not Active,Working Day
12/16/2022,Friday,Dec,2022,10,242.4,Not Active,Holiday
12/17/2022,Saturday,Dec,2022,10,191.64,Not Active,Working Day
12/18/2022,Sunday,Dec,2022,10,190.91,Not Active,Working Day
12/19/2022,Monday,Dec,2022,10,209.61,Not Active,Working Day
12/20/2022,Tuesday,Dec,2022,10,222.39,Not Active,Working Day
12/21/2022,Wednesday,Dec,2022,10,219.19,Not Active,Working Day
12/22/2022,Thursday,Dec,2022,10,255.98,Not Active,Holiday
12/23/2022,Friday,Dec,2022,10,198.44,Not Active,Working Day
12/24/2022,Saturday,Dec,2022,10,189.31,Not Active,Working Day
12/25/2022,Sunday,Dec,2022,10,189.66,Not Active,Working Day
12/26/2022,Monday,Dec,2022,10,242.18,Not Active,Holiday
12/27/2022,Tuesday,Dec,2022,10,264.96,Not Active,Holiday
12/28/2022,Wednesday,Dec,2022,10,249.02,Active,Working Day
12/29/2022,Thursday,Dec,2022,10,222.11,Not Active,Working Day
12/30/2022,Friday,Dec,2022,10,196.35,Not Active,Working Day
12/31/2022,Saturday,Dec,2022,10,187.97,Not Active,Working Day
1/1/2023,Sunday,Jan,2023,10,193.44,Not Active,Working Day
1/2/2023,Monday,Jan,2023,10,209.29,Not Active,Working Day
1/3/2023,Tuesday,Jan,2023,10,244.98,Active,Working Day
1/4/2023,Wednesday,Jan,2023,10,230.06,Not Active,Working Day
1/5/2023,Thursday,Jan,2023,10,246.68,Active,Working Day
1/6/2023,Friday,Jan,2023,10,194.68,Not Active,Working Day
1/7/2023,Saturday,Jan,2023,10,183.34,Not Active,Working Day
1/8/2023,Sunday,Jan,2023,10,229.33,Not Active,Holiday
1/9/2023,Monday,Jan,2023,10,200.19,Not Active,Working Day
1/10/2023,Tuesday,Jan,2023,10,230.98,Not Active,Working Day
1/11/2023,Wednesday,Jan,2023,10,273.72,Not Active,Holiday
1/12/2023,Thursday,Jan,2023,10,217.77,Not Active,Working Day
1/13/2023,Friday,Jan,2023,10,197.09,Not Active,Working Day
1/14/2023,Saturday,Jan,2023,10,226.45,Not Active,Holiday
1/15/2023,Sunday,Jan,2023,10,195.14,Not Active,Working Day
1/16/2023,Monday,Jan,2023,10,215.83,Not Active,Working Day
1/17/2023,Tuesday,Jan,2023,10,219.87,Not Active,Working Day
1/18/2023,Wednesday,Jan,2023,10,251.05,Active,Working Day
1/19/2023,Thursday,Jan,2023,10,253.6,Active,Working Day
1/20/2023,Friday,Jan,2023,10,229.62,Not Active,Holiday
1/21/2023,Saturday,Jan,2023,10,212.75,Active,Working Day
1/22/2023,Sunday,Jan,2023,10,260.47,Active,Holiday
1/23/2023,Monday,Jan,2023,10,239.58,Not Active,Holiday
1/24/2023,Tuesday,Jan,2023,10,258.63,Active,Working Day
1/25/2023,Wednesday,Jan,2023,10,231.27,Not Active,Working Day
1/26/2023,Thursday,Jan,2023,10,213.34,Not Active,Working Day
1/27/2023,Friday,Jan,2023,10,205.31,Not Active,Working Day
1/28/2023,Saturday,Jan,2023,10,195.38,Not Active,Working Day
1/29/2023,Sunday,Jan,2023,10,231.48,Not Active,Holiday
1/30/2023,Monday,Jan,2023,10,205.48,Not Active,Working Day
1/31/2023,Tuesday,Jan,2023,10,234.72,Not Active,Working Day
2/1/2023,Wednesday,Feb,2023,10,230.94,Not Active,Working Day
2/2/2023,Thursday,Feb,2023,10,217.85,Not Active,Working Day
2/3/2023,Friday,Feb,2023,10,206.08,Not Active,Working Day
2/4/2023,Saturday,Feb,2023,10,230,Not Active,Holiday
2/5/2023,Sunday,Feb,2023,10,189.87,Not Active,Working Day
2/6/2023,Monday,Feb,2023,10,208.49,Not Active,Working Day
2/7/2023,Tuesday,Feb,2023,10,228.97,Not Active,Working Day
2/8/2023,Wednesday,Feb,2023,10,217.72,Not Active,Working Day
2/9/2023,Thursday,Feb,2023,10,215.47,Not Active,Working Day
2/10/2023,Friday,Feb,2023,10,206.52,Not Active,Working Day
2/11/2023,Saturday,Feb,2023,10,186.28,Not Active,Working Day
2/12/2023,Sunday,Feb,2023,10,200.48,Not Active,Working Day
2/13/2023,Monday,Feb,2023,10,215.51,Not Active,Working Day
2/14/2023,Tuesday,Feb,2023,10,223.8,Not Active,Working Day
2/15/2023,Wednesday,Feb,2023,10,255.19,Active,Working Day
2/16/2023,Thursday,Feb,2023,10,215.83,Not Active,Working Day
2/17/2023,Friday,Feb,2023,10,213.28,Not Active,Working Day
2/18/2023,Saturday,Feb,2023,10,198.56,Not Active,Working Day
2/19/2023,Sunday,Feb,2023,10,193.73,Not Active,Working Day
2/20/2023,Monday,Feb,2023,10,205.75,Not Active,Working Day
2/21/2023,Tuesday,Feb,2023,10,225.06,Not Active,Working Day
2/22/2023,Wednesday,Feb,2023,10,229.6,Not Active,Working Day
2/23/2023,Thursday,Feb,2023,10,251.4,Not Active,Holiday
2/24/2023,Friday,Feb,2023,10,200.71,Not Active,Working Day
2/25/2023,Saturday,Feb,2023,10,196.15,Not Active,Working Day
2/26/2023,Sunday,Feb,2023,10,214.45,Active,Working Day
2/27/2023,Monday,Feb,2023,10,213.27,Not Active,Working Day
2/28/2023,Tuesday,Feb,2023,10,231.7,Not Active,Working Day
3/1/2023,Wednesday,Mar,2023,10,225.93,Not Active,Working Day
3/2/2023,Thursday,Mar,2023,10,256.44,Active,Working Day
3/3/2023,Friday,Mar,2023,10,227.21,Active,Working Day
3/4/2023,Saturday,Mar,2023,10,232.09,Not Active,Holiday
3/5/2023,Sunday,Mar,2023,10,192.27,Not Active,Working Day
3/6/2023,Monday,Mar,2023,10,207.95,Not Active,Working Day
3/7/2023,Tuesday,Mar,2023,10,222.09,Not Active,Working Day
3/8/2023,Wednesday,Mar,2023,10,232.58,Not Active,Working Day
3/9/2023,Thursday,Mar,2023,10,222.56,Not Active,Working Day
3/10/2023,Friday,Mar,2023,10,200.69,Not Active,Working Day
3/11/2023,Saturday,Mar,2023,10,183.44,Not Active,Working Day
3/12/2023,Sunday,Mar,2023,10,196.17,Not Active,Working Day
3/13/2023,Monday,Mar,2023,10,211.95,Not Active,Working Day
3/14/2023,Tuesday,Mar,2023,10,224.44,Not Active,Working Day
